lat,lgn,city
23.37927,-105.38313,Pueblo Nuevo
17.16027,-92.89977,Pueblo Nuevo Jolistahuacan
19.67595,-99.61093,Pueblo Nuevo
27.35521,-110.03444,Pueblo Yaqui
20.52516,-101.37196,"Pueblo Nuevo, Guanajuato"
18.61472,-99.31806,Puente de Ixtla
20.56977,-103.15377,Puente Grande
19.68806,-101.12722,Puerto de Buenavista (Lázaro Cárdenas)
15.87037,-97.07726,Puerto Escondido
19.55194,-99.09806,Puerto Escondido (Tepeolulco Puerto Escondido)
18.14778,-94.51778,Puerto Esmeralda
31.77718,-107.63439,Puerto Palomas
31.31716,-113.53799,Puerto Peñasco
14.72076,-92.42146,Puerto Madero
20.617,-105.23018,Puerto Vallarta
20.18915,-96.90693,Puntilla Aldama
21.58443,-104.82318,Puga
19.71738,-104.60534,Purificación
19.0963,-101.52234,Puruarán
19.91039,-102.00625,Puréparo de Echaíz
20.08886,-101.51579,Puruándiro
18.95422,-97.66041,Quecholac
17.0263,-97.92854,Putla Villa de Guerrero
17.41222,-99.24321,Quechultenango
19.38708,-103.57243,Quesería
19.62222,-99.41806,Quinto Barrio (Ejido Cahuacán)
24.42362,-107.22186,Quila
32.4375,-117.06583,Quinta del Cedro
19.66557,-101.52287,Quiroga
18.80553,-97.02751,Rafael Delgado
18.5718,-98.44025,Raboso
19.22936,-97.79844,Rafael Lara Grajales
19.25413,-97.18315,Rafael J. García
25.53928,-100.94742,Ramos Arizpe
19.59308,-96.99023,Rafael Lucio
31.91611,-116.58833,Rancho Verde
20.47361,-103.25778,Rancho Alegre [Fraccionamiento]
17.20137,-93.0111,"Rayón, Chiapas"
17.18833,-93.60583,Raudales Malpaso
21.84331,-99.64305,"Rayón, San Luis Potosí"
25.93833,-100.18111,Real del Sol
19.75056,-101.19694,Real Hacienda (Metrópolis)
20.54556,-103.36972,Real del Valle (El Paraíso) [Fraccionamiento]
19.7755,-98.98079,Reyes Acozac
26.08061,-98.28835,Reynosa
16.39397,-92.69618,Ricardo Flores Magón
17.20718,-92.93912,Rincón Chamula
22.22819,-102.32216,Rincón de Romos
19.41361,-100.2975,Rincón de Nicolás Romero (Cedros Tercera Manzana)
19.35501,-96.56763,Rinconada
20.02611,-98.71139,Rinconada de los Ángeles
20.42403,-100.75513,Rincón de Tamayo
20.12,-98.40167,Rincones de la Hacienda
18.83936,-97.12829,Río Blanco
25.98729,-98.09414,Río Bravo
17.78282,-92.90042,Río de Teapa
21.5967,-88.15773,Río Lagartos
19.35234,-98.67049,Río Frío de Juárez
23.82647,-103.03034,"Río Grande, Zacatecas"
21.93032,-99.99169,Río Verde
19.20972,-96.20889,Río Medio [Granja]
25.1786,-104.5595,Rodeo
21.14861,-101.76194,Rizos de la Joya (Rizos del Saucillo)
20.87127,-101.51683,Romita
31.72099,-116.57184,Rodolfo Sánchez Taboada
22.12208,-105.2064,Rosamorada
28.18787,-105.55824,Rosales
21.12454,-104.35811,Rosa Blanca
27.84111,-109.36806,Rosario de Tesopaco
20.58228,-100.83727,Roque
18.971,-91.17877,Sabancuy
26.50358,-100.18187,Sabinas Hidalgo
32.36044,-117.04645,Rosarito
20.49749,-89.59035,Sacalum
29.05408,-109.23399,Sahuaripa
23.58086,-103.24807,Sain Alto
20.05859,-102.71575,Sahuayo de Morelos
20.57196,-101.19154,Salamanca
16.18405,-95.20143,Salina Cruz
22.86605,-102.08305,Salitral de Carrera
22.62795,-101.71417,Salinas de Hidalgo
18.05306,-92.93639,Saloya 2da. Sección
19.43333,-99.85,Salitrillo
18.59119,-95.53226,Saltabarranca
25.42321,-101.0053,Saltillo
17.55435,-92.33941,Salto de Agua
20.21249,-100.87923,Salvatierra
17.00389,-96.70806,San Agustin de las Juntas
19.96196,-101.07305,San Agustín del Pulque
20.11604,-98.88562,San Agustín Tlaxiaca
19.64248,-99.93051,San Agustín Mextepec
17.08056,-96.66806,San Agustín Yatareni
18.90417,-98.25278,San Andrés Azumiatla
18.58278,-97.58494,San Andrés Cacaloapan
19.05,-98.3,San Andrés Cholula
19.10391,-98.45796,San Andrés Calpan
17.12861,-92.80333,San Andrés Duraznal
16.32968,-97.91672,San Andrés Huaxpaltepec
17.10264,-96.66556,San Andrés Huayápam
19.81988,-103.46906,San Andrés Ixtlán
19.19297,-99.58612,San Andrés Ocotlán
18.96694,-98.80778,San Andrés Tlalamac
18.4487,-95.21327,San Andres Tuxtla
18.87722,-98.71083,San Antonio Alpanocan
19.274,-99.77169,San Antonio Acahualco
19.26083,-99.71194,San Antonio Buenavista
19.56222,-99.97111,San Antonio de las Huertas
17.02833,-96.70056,San Antonio de la Cal
19.75472,-99.81667,San Antonio Enchisi
25.69444,-103.28556,San Antonio del Coyote
20.62833,-100.76778,San Antonio Gallardo
19.15333,-98.30472,San Antonio Mihuacán
19.16306,-99.56722,San Antonio la Isla
18.99889,-97.71361,San Antonio Portezuelo
19.21778,-98.98806,San Antonio Tecómitl
19.24496,-100.05329,San Bartolo
19.65139,-100.60111,San Bartolo Cuitareo
19.59975,-99.70377,San Bartolo del Llano
16.76151,-96.4897,San Baltazar Chichicapam
19.8151,-99.01044,San Bartolo Cuautlalpan
19.29889,-99.82389,San Bartolo el Viejo
20.49556,-100.54833,San Bartolomé Aguas Calientes
18.48924,-97.52598,San Bartolo Teontepec
19.06963,-99.60981,San Bartolomé Atlatlahuca
19.06861,-99.61111,San Bartolomé Atlatlahuca
18.03235,-96.67002,San Bartolomé Ayautla
19.29333,-98.14806,San Bartolomé Cuahuixmatlac
19.40376,-99.28736,San Bartolomé Coatepec
21.54333,-105.28558,"San Blas, Nayarit"
19.22738,-99.62964,San Bartolomé Tlaltelulco
18.99722,-98.33083,San Bernabé Temoxtitla
26.08019,-108.7611,"San Blas, Sinaloa"
19.32932,-98.1664,San Bernardino Contla
27.06193,-101.54891,San Buenaventura
19.26595,-99.67332,San Buenaventura
17.55221,-91.15408,San Carlos
19.3025,-98.86306,San Buenaventura
19.24778,-98.46056,San Buenaventura Tecaltzingo
21.65181,-99.81914,San Ciro de Acosta
20.65787,-101.47683,San Cristóbal
16.31713,-96.40785,San Cristóbal Amatlán
20.99434,-101.99481,San Diego de Alejandría
18.72613,-98.44542,San Cristobal Tepeojuma
21.46575,-100.87277,San Diego de la Unión
16.73176,-92.64126,San Cristóbal de las Casas
19.14472,-99.63333,San Diego la Huerta
19.37611,-99.61222,San Diego los Padres Cuexcontitlán Sección 5 B
16.32371,-94.7583,San Dionisio del Mar
19.48942,-98.82289,San Dieguito Xochimanca
16.80457,-96.39334,San Dionisio Ocotepec
20.79889,-103.37444,San Esteban (San Miguel Tateposco)
22.38374,-105.4198,San Felipe Aztatán
21.47777,-101.21593,"San Felipe, Guanajuato"
19.69432,-99.95729,San Felipe del Progreso
31.02468,-114.83919,"San Felipe, Baja California"
18.0716,-96.53518,San Felipe Jalapa de Díaz
19.48972,-100.37389,San Felipe los Alzati (Colonia Nueva)
21.17109,-98.60744,San Felipe Orizatlán
17.88639,-96.52624,San Felipe Usila
16.87153,-93.20759,San Fernando
24.84749,-98.14828,San Fernando
20.55254,-98.00209,San Francisco
19.44279,-99.34398,San Francisco Chimalpa
19.34317,-98.85557,San Francisco Acuautla
19.36583,-99.35694,San Francisco Ayotuzco
16.23185,-94.63297,San Francisco del Mar Viejo
21.01843,-101.85515,San Francisco del Rincón
19.06889,-97.43028,San Francisco Independencia (Santa María Aserradero)
19.44194,-99.34194,San Francisco Chimalpa
16.35109,-94.48402,San Francisco Ixhuatan
19.12778,-99.63556,San Francisco Putla
20.01488,-99.53022,San Francisco Soyaniquilpan
19.19167,-99.00639,San Francisco Tecoxpa
17.29684,-96.90529,San Francisco Telixtlahuaca
19.06043,-99.54783,San Francisco Tepexoxica
19.24861,-98.43833,San Francisco Tepeyecac
19.29474,-99.76771,San Francisco Tlalcilalcalpan
21.0188,-103.01417,San Gabriel
19.92875,-98.98279,San Francisco Zacacalco
18.15171,-97.13775,San Gabriel Casa Blanca
18.32598,-97.34777,San Gabriel Chilac
19.76667,-104.0,"San Gabriel, Jalisco"
18.61417,-99.34694,San Gabriel las Palmas
16.09593,-97.08237,San Gabriel Mixtepec
18.80671,-99.66917,San Gaspar Tonatico
19.02293,-98.34736,San Gregório Atzompa
18.94175,-97.87353,San Hipólito Xochiltenango
19.26444,-98.49194,San Gregorio Aztotoacan
27.41656,-110.24584,San Ignacio Río Muerto
23.94105,-106.42467,"San Ignacio, Sinaloa"
19.56111,-99.78583,San Ildefonso
19.60111,-99.89083,San Isidro Boxipe
17.56818,-101.34499,San Jeronimito
18.50556,-97.40028,San Isidro Vista Hermosa
19.33972,-98.95056,San Isidro
19.26563,-99.41629,San Jerónimo Acazulco
19.63106,-99.94949,San Jerónimo Bonchete
19.265,-99.41583,San Jerónimo Acazulco
17.13674,-100.46832,San Jerónimo de Juárez
19.87861,-99.92333,San Jerónimo de los Jarros
19.29306,-98.84167,San Jerónimo Cuatro Vientos
16.57855,-95.10223,San Jerónimo Ixtepec
19.03189,-97.96736,San Jerónimo Ocotitlán
19.25417,-99.62778,San Jorge Pueblo Nuevo
19.24083,-98.26139,San Jerónimo Zacualpan
17.94802,-96.1701,San José Chiltepec
20.67474,-102.56989,San José de Gracia
19.23963,-97.76824,San José Chiapa
20.13067,-97.20997,San José Acateno
23.05888,-109.69771,San José del Cabo
22.14833,-102.41583,San José de Gracia
20.51405,-103.23796,San José del Castillo
22.685,-102.03778,San José el Saladillo (El Saladillo)
18.95972,-99.57722,San José el Cuartel
20.65339,-100.38218,San José el Alto
18.86279,-97.40628,San José Esperanza
21.00153,-100.38416,San José Iturbide
19.34472,-99.59194,San José Guadalupe Otzacatipan
19.65333,-99.38417,San José el Vidrio
17.70222,-101.61944,San José Ixtapa (Barrio Viejo)
18.2917,-97.28766,San José Miahuatlán
19.33558,-98.06455,San José Teacalco
19.43139,-99.35889,San José Tejamanil
17.77552,-96.30263,San Juan Bautista Valle Nacional
18.83456,-98.65894,San Juan Amecac
20.69536,-101.26487,San José Temascatío
19.75306,-99.96861,San Juan Coajomulco
16.61532,-98.15501,San Juan Cacahuatepec
20.81484,-105.19154,San Juan de Abajo
20.28756,-103.34109,San Juan Cosalá
19.91694,-101.12861,San Juan Benito Juárez (San Juan Tararameo)
20.62521,-100.76141,San Juan de la Vega
19.24755,-99.75834,San Juan de las Huertas
21.24891,-102.33184,San Juan de los Lagos
19.55111,-99.83833,San Juan de las Manzanas
20.3878,-99.99605,San Juan del Río
17.88704,-95.13845,San Juan Evangelista
18.46022,-97.83107,San Juan Ixcaquixtla
16.96231,-95.09418,San Juan Guichicovi
19.69806,-99.93,San Juan Jalpa Centro
19.23222,-98.2525,San Juan Huactzinco
20.21579,-99.06592,San Juan Tepa
16.95507,-96.54359,San Juan Guelavía
18.98306,-98.7875,San Juan Tepecoculco
19.93605,-97.55082,San Juan Tahitic
18.95,-98.43333,San Juan Tianguismanalco
19.22021,-99.66012,San Juan Tilapa
19.79563,-97.32578,San Juan Xiutetelco
21.01093,-102.17975,San Julián
19.32889,-99.32556,San Lorenzo Acopilco
17.12833,-96.8,San Lorenzo Cacaotepec
19.22389,-98.24861,San Lorenzo Axocomanitla
17.12774,-96.80244,San Lorenzo Cacaotepec
19.64972,-99.61333,San Lorenzo Malacota
19.8125,-99.91222,San Lorenzo Tlacotepec
19.6675,-100.48861,San Lorenzo Queréndaro
19.2028,-98.46513,San Lorenzo Chiautzingo
19.50917,-99.76278,San Lorenzo Toxico
16.61167,-92.71806,San Lucas
19.43355,-99.57761,San Lorenzo Oyamel
18.59031,-100.78529,San Lucas
19.67833,-99.97194,San Lucas Ocotepec
19.30583,-98.47833,San Lucas el Grande
18.06149,-96.39823,San Lucas Ojitlán
20.40815,-103.3608,San Lucas Evangelista
28.43333,-113.75,San Luis
19.79361,-100.92472,San Lucas Pío
16.80722,-98.73417,San Luis Acatlán
21.29861,-100.51639,San Luis de la Paz
21.29787,-100.51676,San Luis de la Paz
32.43167,-116.95361,"San Luis, Baja California"
22.14982,-100.97916,San Luis Potosí
32.45612,-114.77186,San Luis Río Colorado
20.06667,-99.33333,San Marcos
16.79772,-99.38921,San Marcos
20.79269,-104.19682,San Marcos
18.67312,-97.60324,San Marcos Tlacoyalco
19.44611,-103.50639,San Marcos
18.99417,-99.57,San Martín Coapaxtongo
19.32319,-99.6791,San Marcos Yachihuacaltepec
19.68667,-98.97278,San Martín Azcatepec
20.43538,-103.92878,San Martín Hidalgo
19.70582,-98.83554,San Martín de las Pirámides
19.28431,-98.43885,San Martin Texmelucan de Labastida
19.35194,-99.70583,San Martín Toltepec
19.42151,-98.21746,San Martín Xaltocan
19.32304,-99.46156,San Mateo Atarasquíllo
19.26757,-99.53214,San Mateo Atenco
16.21054,-94.98218,San Mateo del Mar
19.47028,-99.52611,San Mateo Capulhuac
19.69896,-99.17107,San Mateo Ixtacalco
19.2113,-99.58469,San Mateo Mexicaltzingo
19.33273,-99.60345,San Mateo Otzacatipan
18.91375,-97.7385,San Mateo Tlaixpan
19.16667,-99.46667,San Mateo Texcalyacac
19.70719,-99.25097,San Mateo Xoloc
19.32536,-98.49863,San Matias Tlalancaleca
19.21047,-99.44195,San Miguel Almaya
19.20944,-99.4425,San Miguel Almaya
19.30681,-99.4588,San Miguel Ameyalco
19.30639,-99.45806,San Miguel Ameyalco
19.10943,-99.65165,San Miguel Balderas
19.15194,-98.10306,San Miguel Canoa
20.41633,-103.38987,San Miguel Cuyutlán
19.36111,-98.1325,San Miguel Contla
19.44999,-98.87274,San Miguel Coatlinchoan
20.91528,-100.74389,San Miguel de Allende
24.83078,-105.3364,San Miguel de Papasquiaro
21.03011,-102.40414,San Miguel el Alto
20.501,-86.94598,San Miguel de Cozumel
19.59361,-99.32528,San Miguel Hila
19.72306,-99.05028,San Miguel Jaltocan
20.57428,-100.7478,San Miguel Octopan
16.24844,-97.38427,San Miguel Panixtlahuaca
16.9738,-95.76045,San Miguel Quetzaltepec
18.97833,-99.52861,San Miguel Tecomatlán
19.76028,-99.9225,San Miguel Tenochtitlán
19.70973,-97.59769,San Miguel Tenextatiloyan
19.29389,-98.53083,San Miguel Tianguistenco
19.23107,-99.59116,San Miguel Totocuitlapilco
19.99447,-99.31782,San Miguel Vindho
19.27022,-98.93588,San Miguel Xico Viejo
25.94831,-109.04738,San Miguel Zapotitlan
19.16815,-98.30824,San Miguel Xoxtla
18.75501,-97.65425,San Miguel Zozutla
19.28428,-99.73394,San Miguel Zinacantepec
20.47765,-99.93821,San Nicolás
19.16488,-97.55131,San Nicolas Buenos Aires
19.13735,-99.42948,San Nicolás Coatepec
25.74167,-100.30222,San Nicolás de los Garza
19.35889,-99.57167,San Nicolás Tolentino
19.07056,-98.48547,San Nicolás de los Ranchos
19.19917,-98.48833,San Nicolás Zecalacoayan
18.92417,-97.86528,San Nicolás Zoyapetlayoca
19.21694,-98.90918,San Pablo Atlazalpan
19.35638,-99.65724,San Pablo Autopan
18.99556,-97.70972,San Pablo de las Tunas
19.6667,-99.09527,San Pablo de las Salinas
17.27708,-96.88661,San Pablo Huitzo
16.81948,-96.78128,San Pablo Huixtepec
20.859,-99.89858,San Pablo Tolimán
19.67309,-98.95837,San Pablo Tecalco
19.22494,-104.70241,San Patricio
16.92283,-96.3599,San Pablo Villa de Mitla
19.48093,-99.567,San Pedro Abajo
16.65388,-98.09175,San Pedro Amuzgos
16.08333,-93.11667,San Pedro Buenavista
18.94722,-98.55139,San Pedro Benito Juárez
18.79306,-98.95972,San Pedro Apatlaco
25.43333,-103.21667,"San Pedro, Coahuila"
19.26359,-99.4859,San Pedro Chochula
19.26444,-99.48639,San Pedro Cholula
16.49134,-95.15649,San Pedro Comitancillo
19.58429,-99.8805,San Pedro el Alto
19.77806,-99.8125,San Pedro del Rosal
20.2283,-100.93875,San Pedro de los Naranjos
25.65716,-100.40268,San Pedro Garza Garcia
20.31724,-102.95406,San Pedro Itzicán
18.14555,-96.51011,San Pedro Ixcatlán
16.45181,-98.01367,San Pedro Jicayán
19.62537,-99.8217,San Pedro Los Baños
21.2192,-104.75228,San Pedro Lagunillas
29.19366,-108.14684,San Pedro Madera
16.2706,-96.28406,San Pedro Mixtepec
22.4482,-102.35,San Pedro Piedra Gorda
15.74587,-96.46601,San Pedro Pochutla
16.78295,-96.03085,San Pedro Quiatoni
16.37107,-94.19313,San Pedro Tapanatepec
19.11359,-99.52425,San Pedro Techuchulco
19.62944,-98.88972,San Pedro Tepetitlán
19.19973,-99.49956,San Pedro Tlaltizapan
19.26514,-99.50934,San Pedro Tultepec
19.06259,-99.65237,San Pedro Tlanixco
19.82666,-99.18466,San Pedro Xalpa
19.0775,-98.48333,San Pedro Yancuitlalpan
19.03659,-99.57771,San Pedro Zictepec
18.94278,-98.15611,San Pedro Zacachimalpa
30.5606,-115.94464,San Quintín
20.18862,-96.86737,San Rafael
20.97132,-101.85253,San Roque
19.29167,-98.46806,San Rafael Tlanalapan
19.26028,-99.59083,San Salvador Tizatlalli
19.13325,-97.64167,San Salvador El Seco
19.5517,-98.91867,San Salvador Atenco
19.10333,-98.16083,San Sebastián de Aparicio
19.79444,-103.47306,San Sebastián del Sur
20.51667,-103.41667,San Sebastián el Grande
16.95192,-96.61427,San Sebastian Teitipac
18.33586,-97.24387,San Sebastián Zinacatepec
19.06008,-97.71958,San Sebastián Villanueva
19.29273,-100.0807,San Simón de la Laguna
19.41687,-98.90202,San Vicente Chicoloapan
16.38852,-96.8439,San Vicente Coatlán
18.66282,-98.17392,San Sebastián Tenango
16.17861,-92.29333,San Vicente la Mesilla
21.95043,-105.2971,"San Vicente, Nayarit"
21.71886,-98.58769,San Vicente Tancuayalab
21.71833,-98.58778,San Vicente Tancuayalab
19.49333,-98.47156,Sanctorum
30.54075,-111.11888,Santa Ana
19.09917,-98.25417,Sanctorum
19.16097,-102.54059,Santa Ana Amatlán
19.58472,-99.8875,Santa Ana Ixtlahuaca (Santa Ana Ixtlahuacingo)
20.17484,-98.31209,Santa Ana Hueytlalpan
18.97056,-99.62361,Santa Ana Ixtlahuatzingo (Santa Ana)
19.59583,-99.87,Santa Ana la Ladera
19.54151,-99.39449,Santa Ana Jilotzingo
20.00778,-101.01987,Santa Ana Maya
20.34722,-102.01583,Santa Ana Pacueco
19.21214,-98.37946,Santa Ana Xalmimilulco
20.5509,-103.44396,Santa Anita
26.80527,-105.81902,Santa Bárbara
20.55056,-103.44,Santa Anita
19.38841,-98.14362,Santa Anita Huiloac
25.67325,-100.45813,Santa Catarina
18.96972,-99.14028,Santa Catarina
19.19833,-98.21361,Santa Catarina Ayometla
25.33961,-105.72445,Santa Catarina de Tepehuanes
19.20948,-98.92985,Santa Catarina Ayotzingo
16.23819,-97.29161,Santa Catarina Juquila
16.33712,-97.83693,Santa Catarina Mechoacán
24.475,-103.35694,Santa Clara
18.97616,-98.3014,Santa Clara
19.4058,-101.63998,Santa Clara del Cobre
19.40528,-101.63833,Santa Clara del Cobre
19.805,-99.88667,Santa Cruz Bombatevi
20.64337,-100.99286,Santa Cruz de Juventino Rosas
19.23944,-98.28222,Santa Cruz Aquiahuac
19.24907,-99.72939,Santa Cruz Cuauhtenco
17.05833,-96.68333,Santa Cruz Amilpas
20.48056,-103.50278,Santa Cruz de las Flores
19.96663,-96.87998,Santa Cruz Hidalgo
20.37514,-102.86382,Santa Cruz el Grande
19.76702,-99.22867,Santa Cruz del Monte
20.53333,-103.43333,Santa Cruz del Valle
19.2925,-98.20778,Santa Cruz Tetela
16.32321,-96.67369,Santa Cruz Xitla
17.02958,-96.73518,Santa Cruz Xoxocotlán
20.3289,-89.64363,Santa Elena
19.73333,-99.36667,Santa Gertrudis
18.4098,-98.02254,Santa Inés Ahuatempan
19.67257,-101.55487,Santa Fé de la Laguna
16.90639,-94.68333,Santa María Chimalapa
18.86489,-97.88662,Santa Isabel Tlanepantla
19.97694,-99.04472,Santa María Ajoloapan
18.98833,-99.65056,Santa María Aranzazú (Santa María)
19.31083,-98.355,Santa Justina Ecatepec
19.10924,-97.59253,Santa Maria Coatepec
19.63444,-99.725,Santa María del Llano
19.12207,-98.30672,Santa María Coronango
19.42155,-98.95038,Santa María Chimalhuacán
19.28973,-99.82355,Santa María del Monte
21.3339,-104.58696,"Santa María del Oro, Nayarit"
25.94944,-105.36444,"Santa María del Oro, Durango"
21.79615,-100.73815,Santa María del Río
17.04712,-96.63573,Santa María del Tule
16.30408,-97.91351,Santa María Huazolotitlan
19.72511,-99.16911,Santa María Huecatitla
19.51306,-101.76528,Santa María Huiramangaro (San Juan Tumbio)
19.18253,-97.81356,Santa María Ixtiyucan
19.98889,-99.33889,Santa María Ilucan
19.11167,-99.53583,Santa María Jajalpa
18.59965,-97.65835,Santa María la Alta
19.63005,-99.41184,Santa María Magdalena Cahuacán
19.2675,-99.5525,Santa María la Asunción
19.23713,-99.62418,Santa María Magdalena Ocotitlán
19.58081,-99.60919,Santa María Nativitas
20.03889,-98.29639,Santa María Nativitas
19.51528,-99.38694,Santa María Mazatla
18.94147,-98.30218,Santa María Malacatepec
16.8206,-95.11913,Santa María Petapa
19.21139,-99.62944,Santa María Nativitas
19.14808,-99.57974,Santa María Rayón
19.29417,-98.53778,Santa María Texmelucan
19.68921,-99.05384,Santa María Tonatitla
17.70493,-97.64016,Santa María Tutla
15.94825,-96.07364,Santa María Xadani
19.08944,-98.10361,Santa María Xonacatepec
19.41728,-99.49327,Santa María Zolotepec
16.76369,-97.99028,Santa María Zacatepec
19.12333,-98.36528,Santa María Zacatepec
19.33211,-98.57688,Santa Rita Tlahuapan
19.38333,-102.03611,Santa Rosa (Santa Bárbara)
18.08851,-93.35806,Santa Rosalía
20.74122,-100.44843,Santa Rosa Jauregui
24.21682,-98.48433,Santander Jiménez
27.34045,-112.26761,Santa Rosalia
20.95942,-101.31617,Santa Teresa
25.42533,-100.15205,Santiago
18.98333,-97.91667,Santiago Acatlán
19.77211,-99.67758,Santiago Acutzilapan
18.95694,-97.81167,Santiago Acozac
19.78222,-99.76417,Santiago Acutzilapan
18.84369,-97.70405,Santiago Alseseca
19.76972,-99.96917,Santiago Casandeje
19.66776,-98.90402,Santiago Atlatongo
19.78139,-99.92917,Santiago Citendejé
20.95604,-97.33584,Santiago de la Peña
19.68486,-99.28608,Santiago Cuautlalpan
19.56917,-98.89167,Santiago Chimalpa (Chimalpa)
20.59956,-100.99405,Santiago de Cuenda
21.81295,-105.20844,Santiago Ixcuintla
20.58806,-100.38806,Santiago de Querétaro
17.1525,-96.78972,Santiago Etla
16.28374,-97.82387,Santiago Jamiltepec
17.33462,-98.01147,Santiago Juxtlahuaca
16.8647,-96.38261,Santiago Matatlán
18.54524,-97.43747,Santiago Miahuatlán
19.07361,-98.26694,Santiago Momoxpan
25.04389,-105.41917,Santiago Papasquiaro
18.96146,-99.66827,Santiago Oxtotitlán
16.33847,-98.05532,Santiago Pinotepa Nacional
19.88306,-100.58861,Santiago Puriatzícuaro
19.95568,-102.43546,Santiago Tangamandapio
19.65791,-99.1234,Santiago Teyahualco
17.25316,-96.87825,Santiago Suchilquitongo
19.18024,-99.46644,Santiago Tíanguistenco
19.18953,-99.42089,Santiago Tílapa
19.22708,-99.67083,Santiago Tlacotepec
20.0357,-98.35639,Santiago Tulantepec
16.22556,-97.26917,Santiago Yaitepec
16.22628,-97.26953,Santiago Yaitepec
18.46576,-95.3006,Santiago Tuxtla
16.33194,-98.37778,Santo Domingo Armenta
15.03108,-92.10437,Santo Domíngo
19.59306,-99.77972,Santo Domingo de Guzmán
16.48307,-94.34754,Santo Domingo Zanatepec
19.49972,-90.51139,Santo Domingo Kesté
16.32463,-95.24104,Santo Domingo Tehuantepec
18.67389,-97.67611,Santo Nombre
18.89004,-97.86707,Santo Tomás Hueyotlipan
18.96573,-98.15288,Santo Tomás Chautla
19.64056,-99.00833,Santo Tomas Chiconautla
19.22917,-98.31944,Santo Tomás la Concordia
16.10694,-97.14435,Santos Reyes Nopala
19.17361,-98.23333,Santo Toribio Xicohtzingo
28.03055,-105.29376,Saucillo
20.52256,-101.06163,Sarabia
19.88225,-103.60027,Sayula
17.88083,-94.9601,Sayula de Alemán
15.76611,-96.14694,Sector H Tres
19.63678,-90.66988,Seybaplaya
19.62898,-101.90057,Sevina
19.43276,-98.10407,Sección Primera Santiago Tetla
20.94356,-101.42703,Silao
20.83568,-89.37174,Seyé
17.2,-92.63333,Simojovel de Allende
25.85306,-100.29167,Simeprodeso (Colectivo Nuevo)
17.14,-92.715,Simojovel de Allende
25.8219,-108.22261,Sinaloa de Leyva
19.96874,-98.51935,Singuilucan
16.24496,-92.35086,Socoltenango
19.45334,-99.90069,Sitio Ejido
17.96335,-94.88097,Soconusco
19.04637,-96.42142,Soledad de Doblado
22.18306,-100.94083,Soledad de Graciano Sánchez
22.18778,-100.94192,Soledad Díez Gutiérrez
23.63466,-103.64244,Sombrerete
19.12111,-97.70861,Soltepec
31.86165,-112.85129,Sonoyta
23.76953,-98.20442,Soto la Marina
18.23391,-94.87296,Soteapan
20.59678,-89.00815,Sotuta
16.8913,-92.92433,Soyaló
21.15642,-88.3135,Sucila
16.62555,-93.10074,Suchiapa
19.37541,-103.71141,Suchitlán
21.15444,-88.31361,Sucilá
18.85855,-99.96588,Sultepec de Pedro Ascencio de Alquisiras
21.86286,-102.91105,Tabasco
19.23502,-101.45824,Tacámbaro de Codallos
22.8201,-102.40476,Tacoaleche
19.8375,-97.43111,Tacopan
17.59638,-92.82596,Tacotalpa
20.8736,-89.25473,Tahmek
20.38084,-104.82213,Talpa de Allende
20.6536,-103.70092,Tala
21.33936,-97.81188,Tamalín
21.92426,-99.39365,Tamasopo
19.68006,-103.2514,Tamazula de Gordiano
25.44639,-108.45528,Tamazula
21.25993,-98.78935,Tamazunchale
21.27881,-97.4462,Tamiahua
17.6771,-97.57315,Tamazulapam Villa del Progreso
17.055,-96.06528,Tamazulápam del Espíritu Santo
21.63639,-99.02552,Tampate
22.27817,-97.86772,Tampico
22.25528,-97.86861,Tampico
22.00554,-98.77972,Tamuin
18.16168,-92.78354,Tamulte de las Sabanas
21.5979,-98.96773,Tancanhuitz de Santos
19.3375,-102.36306,Tancítaro
19.33843,-102.36264,Tancítaro
20.28583,-102.32974,Tanhuato de Guerrero
19.88733,-102.20636,Tangancícuaro de Arista
21.60587,-98.66275,Tanquián de Escobedo
21.35064,-98.2257,Tantoyuca
19.94563,-103.75954,Tapalpa
14.90385,-92.25749,Tapachula
17.2495,-93.0167,Tapilula
20.00094,-100.51856,Tarandacuao
19.3342,-101.91849,Taretán
20.28704,-100.75612,Tarimoro
20.54836,-99.31352,Tasquillo
18.24621,-94.76124,Tatahuicapan
19.86944,-97.57306,Tatoxcac
18.55629,-99.60491,Taxco de Alarcón
24.10278,-105.93083,Tayoltita
22.53983,-105.738,Teacapán
20.40059,-89.28316,Teabo
17.5497,-92.95211,Teapa
19.47182,-103.3072,Tecalitlan
18.90294,-97.9742,Tecali de Herrera
18.88179,-97.73132,Tecamachalco
19.71288,-98.96895,Tecamac de Felipe Villanueva
19.71306,-98.96833,Tecámac de Felipe Villanueva
32.56717,-116.62509,Tecate
19.78917,-99.85306,Tecoac (Santa María Nativitas)
20.2052,-89.28522,Tecax
20.19942,-104.04667,Tecolotlán
32.56667,-114.98333,Tecolots
20.48049,-97.01309,Tecolutla
18.91678,-103.87786,Tecoman
17.22278,-100.64121,Tecpan de Galeana
17.13676,-93.31133,Tecpatán
20.53359,-99.63449,Tecozautla
22.39815,-105.45808,Tecuala
18.46148,-97.39282,Tehuacán
21.05337,-98.50853,Tehuetlán
18.55979,-99.27078,Tehuixtla
18.90475,-100.15275,Tejupilco de Hidalgo
20.53465,-89.33315,Tekit
21.00968,-89.10723,Tekanto
20.74361,-89.47406,Tekoh
